Year,Type,Country,Activity,Sex,Age,Fatal,Species,Age_missing
1986,Unprovoked,USA,surfing,M,23.0,0,unknown,0
1986,Provoked,SOUTH AFRICA,Other,M,24.0,0,other,1
1986,Unprovoked,USA,swimming,F,6.0,0,lemon,0
1986,Unprovoked,SOUTH AFRICA,Other,M,32.0,0,unknown,0
1986,Unprovoked,USA,surfing,M,28.0,0,bull,0
1986,Unprovoked,USA,surfing,UNKNOWN,24.0,0,unknown,1
1986,Unprovoked,USA,surfing,UNKNOWN,18.0,0,unknown,0
1986,Unprovoked,USA,surfing,UNKNOWN,16.0,0,unknown,0
1986,Unprovoked,AUSTRALIA,scuba diving,F,24.0,0,wobbegong,1
1986,Unprovoked,OTHER,unknown,UNKNOWN,24.0,0,unknown,1
1986,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
1986,Unprovoked,USA,unknown,M,8.0,0,unknown,0
1986,Unprovoked,SOUTH AFRICA,spearfishing,M,26.0,0,other,0
1986,Unprovoked,AUSTRALIA,scuba diving,M,24.0,0,wobbegong,1
1986,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1986,Unprovoked,USA,fishing,M,24.0,1,unknown,1
1986,Unprovoked,OTHER,diving,M,24.0,0,unknown,1
1986,Unprovoked,OTHER,surfing,M,24.0,0,great white,1
1986,Unprovoked,SOUTH AFRICA,Other,M,26.0,0,unknown,0
1986,Unprovoked,SOUTH AFRICA,surfing,M,23.0,0,unknown,0
1986,Unprovoked,SOUTH AFRICA,surfing,M,21.0,0,great white,0
1986,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
1986,Unprovoked,SOUTH AFRICA,swimming,M,46.0,0,other,0
1986,Unprovoked,SOUTH AFRICA,spearfishing,M,29.0,0,other,0
1986,Unprovoked,AUSTRALIA,surfing,M,29.0,0,bronze whaler,0
1986,Unprovoked,USA,surfing,M,22.0,0,blacktip,0
1986,Unprovoked,USA,surfing,M,16.0,0,unknown,0
1985,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
1985,Unprovoked,USA,unknown,M,24.0,0,tiger,1
1985,Provoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
1985,Watercraft,USA,Other,UNKNOWN,24.0,0,great white,1
1985,Provoked,USA,fishing,M,24.0,0,unknown,0
1985,Unprovoked,SOUTH AFRICA,body boarding,M,22.0,0,great white,0
1985,Unprovoked,USA,Other,M,46.0,0,unknown,0
1985,Unprovoked,USA,body boarding,M,33.0,0,tiger,0
1985,Unprovoked,USA,Other,M,24.0,0,unknown,0
1985,Provoked,USA,fishing,M,24.0,0,unknown,1
1985,Unprovoked,USA,spearfishing,M,24.0,0,great white,1
1985,Unprovoked,USA,scuba diving,M,24.0,0,other,1
1985,Unprovoked,USA,wading,M,87.0,0,unknown,0
1985,Unprovoked,USA,wading,F,13.0,0,hammerhead,0
1985,Unprovoked,USA,surfing,M,15.0,0,unknown,0
1985,Watercraft,USA,fishing,UNKNOWN,24.0,0,great white,1
1985,Unprovoked,USA,Other,F,10.0,0,tiger,0
1985,Unprovoked,ITALY,snorkeling,M,13.0,0,great white,0
1985,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1985,Provoked,SOUTH AFRICA,spearfishing,M,39.0,0,unknown,0
1985,Unprovoked,USA,surfing,M,25.0,0,unknown,0
1985,Unprovoked,AUSTRALIA,Other,F,33.0,1,great white,0
1985,Unprovoked,USA,Other,M,29.0,0,great white,0
1985,Unprovoked,USA,surfing,M,16.0,0,unknown,0
1985,Unprovoked,SOUTH AFRICA,swimming,M,15.0,0,other,0
1985,Unprovoked,SOUTH AFRICA,surfing,M,18.0,0,great white,0
1985,Watercraft,NEW ZEALAND,Other,UNKNOWN,24.0,0,unknown,1
1985,Unprovoked,SOUTH AFRICA,spearfishing,M,34.0,0,great white,0
1985,Unprovoked,NEW CALEDONIA,spearfishing,UNKNOWN,24.0,0,tiger,1
1985,Provoked,SOUTH AFRICA,spearfishing,M,20.0,0,other,0
1985,Unprovoked,OTHER,unknown,M,24.0,1,unknown,1
1985,Unprovoked,OTHER,fishing,M,24.0,1,bull,1
1984,Watercraft,ITALY,Other,UNKNOWN,24.0,0,great white,1
1984,Unprovoked,AUSTRALIA,Other,M,16.0,1,tiger,0
1984,Unprovoked,USA,surfing,M,13.0,0,unknown,0
1984,Provoked,USA,spearfishing,M,29.0,0,unknown,0
1984,Unprovoked,USA,surfing,F,23.0,0,unknown,0
1984,Unprovoked,USA,surfing,M,15.0,0,blacktip,0
1984,Unprovoked,USA,surfing,M,25.0,0,great white,0
1984,Unprovoked,USA,Other,M,24.0,0,great white,1
1984,Unprovoked,USA,surfing,M,17.0,0,unknown,0
1984,Unprovoked,USA,swimming,M,24.0,0,unknown,1
1984,Unprovoked,USA,surfing,M,16.0,0,hammerhead,0
1984,Unprovoked,USA,wading,M,24.0,0,blue,1
1984,Unprovoked,USA,Other,M,28.0,1,great white,0
1984,Provoked,MEXICO,spearfishing,M,24.0,0,great white,1
1984,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1984,Unprovoked,USA,swimming,F,13.0,0,unknown,0
1984,Unprovoked,USA,swimming,F,18.0,0,unknown,0
1984,Unprovoked,USA,fishing,M,30.0,0,unknown,0
1984,Unprovoked,SOUTH AFRICA,spearfishing,M,24.0,0,other,1
1984,Unprovoked,SOUTH AFRICA,surfing,M,27.0,0,great white,0
1984,Unprovoked,USA,Other,F,13.0,0,hammerhead,0
1984,Unprovoked,OTHER,swimming,M,24.0,1,unknown,1
1984,Unprovoked,SOUTH AFRICA,spearfishing,M,28.0,0,unknown,0
1984,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
1984,Watercraft,SOUTH AFRICA,Other,M,24.0,0,unknown,1
1984,Provoked,SOUTH AFRICA,fishing,M,24.0,0,other,1
1984,Provoked,SOUTH AFRICA,scuba diving,M,33.0,0,other,0
1984,Unprovoked,AUSTRALIA,spearfishing,M,27.0,0,other,0
1984,Unprovoked,SOUTH AFRICA,swimming,M,14.0,0,other,0
1984,Unprovoked,SOUTH AFRICA,unknown,F,14.0,1,unknown,0
1984,Provoked,USA,Other,M,24.0,0,unknown,1
1984,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1983,Unprovoked,USA,surfing,M,17.0,0,unknown,0
1983,Unprovoked,AUSTRALIA,Other,M,48.0,0,great white,0
1983,Unprovoked,SOUTH AFRICA,swimming,M,16.0,0,unknown,0
1983,Unprovoked,SOUTH AFRICA,swimming,M,47.0,0,other,0
1983,Sea disaster,PHILIPPINES,Other,M,24.0,0,unknown,1
1983,Unprovoked,USA,surfing,M,15.0,0,tiger,0
1983,Unprovoked,USA,surfing,M,16.0,0,unknown,0
1983,Unprovoked,USA,wading,M,20.0,0,unknown,0
1983,Unprovoked,USA,standing,M,15.0,0,unknown,0
1983,Unprovoked,USA,surfing,M,24.0,0,great white,1
1983,Unprovoked,SOUTH AFRICA,spearfishing,M,29.0,0,great white,0
1983,Unprovoked,USA,swimming,F,14.0,0,other,0
1983,Provoked,USA,Other,M,14.0,0,nurse,0
1983,Unprovoked,USA,diving,F,22.0,0,bull,0
1983,Watercraft,USA,fishing,UNKNOWN,24.0,0,unknown,1
1983,Sea disaster,AUSTRALIA,swimming,F,21.0,1,tiger,0
1983,Sea disaster,AUSTRALIA,swimming,M,24.0,1,tiger,0
1983,Sea disaster,AUSTRALIA,Other,M,28.0,0,tiger,0
1983,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
1983,Unprovoked,USA,surfing,F,39.0,0,hammerhead,0
1983,Unprovoked,BAHAMAS,spearfishing,M,13.0,0,unknown,0
1983,Unprovoked,USA,Other,M,17.0,0,unknown,0
1983,Unprovoked,USA,swimming,M,42.0,0,unknown,0
1983,Unprovoked,BAHAMAS,spearfishing,M,15.0,1,unknown,0
1983,Unprovoked,USA,surfing,M,21.0,0,unknown,0
1983,Unprovoked,BAHAMAS,unknown,M,30.0,0,blacktip,0
1983,Unprovoked,BAHAMAS,spearfishing,M,24.0,0,caribbean reef,1
1983,Unprovoked,USA,Other,M,21.0,0,unknown,0
1983,Unprovoked,USA,surfing,M,15.0,0,unknown,0
1983,Unprovoked,USA,surfing,M,22.0,0,unknown,0
1983,Unprovoked,SOUTH AFRICA,fishing,M,27.0,0,other,0
1983,Unprovoked,USA,surfing,M,16.0,0,unknown,0
1983,Unprovoked,SOUTH AFRICA,spearfishing,M,17.0,0,other,0
1983,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,blacktip,1
1983,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1983,Unprovoked,NEW CALEDONIA,unknown,UNKNOWN,24.0,0,unknown,1
1983,Unprovoked,SOUTH AFRICA,Other,M,16.0,0,unknown,0
1983,Provoked,USA,fishing,M,43.0,0,unknown,0
1983,Unprovoked,SOUTH AFRICA,surfing,M,22.0,0,unknown,0
1983,Unprovoked,SOUTH AFRICA,spearfishing,M,32.0,0,great white,0
1983,Unprovoked,UNKNOWN,swimming,M,24.0,0,unknown,1
1983,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1983,Provoked,USA,fishing,M,24.0,0,blue,1
1982,Unprovoked,AUSTRALIA,surfing,M,27.0,0,bronze whaler,0
1982,Unprovoked,USA,Other,M,24.0,0,unknown,1
1982,Sea disaster,USA,Other,M,24.0,1,unknown,1
1982,Unprovoked,USA,surfing,M,26.0,0,unknown,0
1982,Unprovoked,SOUTH AFRICA,surfing,M,16.0,0,unknown,0
1982,Unprovoked,SOUTH AFRICA,surfing,M,16.0,0,great white,0
1982,Unprovoked,USA,surfing,M,20.0,0,unknown,0
1982,Unprovoked,USA,diving,M,36.0,0,great white,0
1982,Unprovoked,USA,Other,M,28.0,0,great white,0
1982,Unprovoked,OTHER,unknown,M,24.0,1,unknown,1
1982,Unprovoked,SOUTH AFRICA,swimming,F,18.0,0,unknown,0
1982,Unprovoked,OTHER,surfing,M,24.0,0,spinner,1
1982,Unprovoked,SOUTH AFRICA,Other,M,38.0,0,great white,0
1982,Unprovoked,USA,Other,M,26.0,0,great white,0
1982,Unprovoked,USA,swimming,M,17.0,0,unknown,0
1982,Unprovoked,USA,swimming,F,19.0,0,unknown,0
1982,Unprovoked,NEW CALEDONIA,unknown,UNKNOWN,24.0,0,unknown,1
1982,Unprovoked,SOUTH AFRICA,surfing,M,27.0,1,great white,0
1982,Unprovoked,USA,swimming,M,20.0,0,unknown,0
1982,Unprovoked,BAHAMAS,spearfishing,M,19.0,0,lemon,0
1982,Unprovoked,USA,unknown,F,8.0,0,unknown,0
1982,Unprovoked,USA,Other,M,24.0,0,other,1
1982,Unprovoked,USA,surfing,M,16.0,0,unknown,0
1982,Unprovoked,AUSTRALIA,surfing,M,20.0,1,unknown,0
1982,Unprovoked,NEW CALEDONIA,spearfishing,M,24.0,0,unknown,1
1982,Unprovoked,AUSTRALIA,spearfishing,M,32.0,1,great white,0
1982,Unprovoked,USA,surfing,M,18.0,0,unknown,0
1982,Provoked,SOUTH AFRICA,fishing,M,24.0,0,unknown,1
1982,Unprovoked,USA,wading,F,24.0,0,unknown,1
1982,Unprovoked,USA,swimming,F,24.0,0,unknown,1
1982,Unprovoked,USA,swimming,F,75.0,1,unknown,0
1982,Unprovoked,USA,Other,M,24.0,0,great white,1
1982,Unprovoked,USA,diving,M,29.0,1,unknown,0
1982,Unprovoked,SOUTH AFRICA,swimming,M,20.0,0,other,0
1982,Watercraft,ITALY,fishing,M,24.0,0,great white,1
1981,Unprovoked,USA,surfing,M,24.0,1,great white,0
1981,Unprovoked,AUSTRALIA,unknown,UNKNOWN,24.0,0,unknown,1
1981,Unprovoked,USA,spearfishing,M,24.0,0,tiger,1
1981,Unprovoked,REUNION,spearfishing,M,24.0,0,unknown,1
1981,Provoked,SOUTH AFRICA,Other,M,24.0,0,great white,1
1981,Unprovoked,USA,Other,M,59.0,0,unknown,0
1981,Unprovoked,USA,swimming,M,19.0,0,unknown,0
1981,Unprovoked,USA,surfing,M,17.0,0,unknown,0
1981,Unprovoked,USA,surfing,M,24.0,0,unknown,0
1981,Unprovoked,USA,surfing,M,28.0,0,unknown,0
1981,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1981,Unprovoked,USA,swimming,M,26.0,1,tiger,0
1981,Unprovoked,USA,surfing,M,25.0,0,unknown,0
1981,Unprovoked,USA,surfing,M,24.0,0,unknown,0
1981,Unprovoked,USA,surfing,M,15.0,0,unknown,0
1981,Provoked,USA,spearfishing,M,19.0,0,unknown,0
1981,Unprovoked,USA,diving,M,24.0,0,nurse,1
1981,Unprovoked,USA,Other,F,19.0,1,unknown,0
1981,Unprovoked,BAHAMAS,Other,M,53.0,0,mako,0
1981,Unprovoked,USA,swimming,F,16.0,0,other,0
1981,Unprovoked,SOUTH AFRICA,surfing,M,32.0,0,other,0
1981,Unprovoked,USA,spearfishing,M,24.0,0,unknown,1
1981,Unprovoked,SOUTH AFRICA,Other,M,24.0,0,unknown,1
1981,Watercraft,OTHER,fishing,M,24.0,0,other,1
1981,Unprovoked,USA,spearfishing,M,24.0,1,unknown,1
1981,Unprovoked,OTHER,Other,F,27.0,1,great white,0
1981,Unprovoked,SOUTH AFRICA,surfing,M,27.0,0,other,0
1981,Unprovoked,USA,Other,M,32.0,0,unknown,0
1981,Unprovoked,USA,diving,M,24.0,0,lemon,1
1981,Unprovoked,SOUTH AFRICA,surfing,M,19.0,0,other,0
1981,Provoked,OTHER,Other,M,24.0,0,unknown,1
1981,Sea disaster,OTHER,Other,UNKNOWN,24.0,0,unknown,1
1981,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,tiger,0
1981,Unprovoked,USA,Other,M,19.0,0,bull,0
1981,Unprovoked,USA,surfing,M,24.0,0,unknown,0
1981,Unprovoked,OTHER,spearfishing,M,24.0,0,great white,1
1981,Unprovoked,SOUTH AFRICA,swimming,M,30.0,0,blacktip,0
1981,Unprovoked,AUSTRALIA,Other,M,24.0,0,hammerhead,1
1981,Unprovoked,USA,surfing,M,15.0,0,hammerhead,0
1981,Unprovoked,BRAZIL,spearfishing,UNKNOWN,24.0,0,unknown,1
1981,Unprovoked,USA,spearfishing,M,25.0,0,tiger,0
1981,Unprovoked,AUSTRALIA,Other,M,27.0,0,tiger,0
1981,Unprovoked,OTHER,spearfishing,M,24.0,0,unknown,1
1980,Unprovoked,SOUTH AFRICA,Other,M,25.0,0,unknown,0
1980,Unprovoked,REUNION,spearfishing,M,22.0,0,great white,0
1980,Unprovoked,AUSTRALIA,swimming,M,24.0,0,unknown,1
1980,Unprovoked,BRAZIL,swimming,M,16.0,1,unknown,0
1980,Unprovoked,USA,surfing,M,29.0,0,great white,0
1980,Unprovoked,USA,surfing,M,19.0,0,great white,0
1980,Unprovoked,MEXICO,Other,M,22.0,1,unknown,0
1980,Unprovoked,USA,wading,M,24.0,0,other,1
1980,Unprovoked,USA,wading,F,10.0,0,unknown,0
1980,Unprovoked,USA,Other,M,24.0,0,tiger,1
1980,Unprovoked,OTHER,Other,M,24.0,0,blue,1
1980,Unprovoked,USA,surfing,M,15.0,0,unknown,0
1980,Unprovoked,USA,standing,F,22.0,0,unknown,0
1980,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1980,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1980,Provoked,USA,scuba diving,F,44.0,0,blue,0
1980,Unprovoked,SOUTH AFRICA,surfing,M,22.0,0,unknown,0
1980,Provoked,OTHER,spearfishing,M,24.0,0,unknown,1
1980,Sea disaster,PHILIPPINES,Other,UNKNOWN,24.0,1,unknown,1
1980,Unprovoked,MEXICO,surfing,F,13.0,0,tiger,0
1980,Unprovoked,SOUTH AFRICA,Other,M,52.0,1,tiger,0
1980,Unprovoked,BRAZIL,swimming,M,24.0,0,unknown,1
1980,Sea disaster,PHILIPPINES,Other,F,24.0,1,unknown,1
1980,Provoked,SOUTH AFRICA,fishing,M,61.0,0,hammerhead,0
1980,Unprovoked,SOUTH AFRICA,body boarding,M,24.0,0,great white,0
1980,Unprovoked,OTHER,spearfishing,M,29.0,0,unknown,0
1980,Provoked,SOUTH AFRICA,spearfishing,M,29.0,0,other,0
1980,Unprovoked,SOUTH AFRICA,swimming,M,24.0,0,hammerhead,1
1980,Unprovoked,SOUTH AFRICA,swimming,M,25.0,0,other,0
1980,Unprovoked,OTHER,Other,M,24.0,1,great white,1
1980,Provoked,OTHER,Other,M,34.0,0,other,0
1980,Unprovoked,OTHER,spearfishing,M,24.0,0,unknown,1
1979,Unprovoked,SOUTH AFRICA,swimming,M,18.0,0,unknown,0
1979,Unknown,OTHER,spearfishing,M,19.0,1,great white,0
1979,Unprovoked,OTHER,diving,M,32.0,0,unknown,0
1979,Unprovoked,USA,surfing,M,20.0,0,great white,0
1979,Provoked,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,great white,1
1979,Provoked,SOUTH AFRICA,fishing,M,24.0,0,other,1
1979,Unprovoked,AUSTRALIA,scuba diving,M,18.0,0,unknown,0
1979,Unprovoked,OTHER,swimming,M,21.0,1,unknown,0
1979,Unprovoked,OTHER,unknown,M,16.0,1,unknown,0
1979,Unprovoked,USA,Other,M,49.0,0,unknown,0
1979,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1979,Sea disaster,USA,Other,M,56.0,0,unknown,0
1979,Provoked,SOUTH AFRICA,spearfishing,M,25.0,0,great white,0
1979,Unprovoked,SOUTH AFRICA,scuba diving,M,24.0,1,unknown,1
1979,Unprovoked,NEW CALEDONIA,fishing,UNKNOWN,24.0,0,unknown,1
1979,Unprovoked,NEW CALEDONIA,unknown,M,24.0,1,unknown,1
1979,Unprovoked,USA,swimming,M,24.0,0,unknown,0
1979,Unprovoked,USA,surfing,M,8.0,0,unknown,0
1979,Unprovoked,USA,surfing,M,27.0,0,blacktip,0
1979,Unprovoked,USA,Other,M,24.0,0,great white,1
1979,Watercraft,SOUTH AFRICA,unknown,UNKNOWN,24.0,0,unknown,1
1979,Unprovoked,NEW CALEDONIA,spearfishing,M,24.0,1,unknown,1
1979,Unprovoked,SOUTH AFRICA,surfing,M,19.0,0,unknown,0
1979,Unprovoked,USA,fishing,M,24.0,1,unknown,1
1978,Unprovoked,AUSTRALIA,unknown,M,24.0,0,unknown,1
1978,Unprovoked,SOUTH AFRICA,spearfishing,M,23.0,1,great white,0
1978,Unprovoked,USA,surfing,M,24.0,0,unknown,1
1978,Unprovoked,USA,surfing,M,17.0,0,unknown,0
1978,Unprovoked,SOUTH AFRICA,spearfishing,M,27.0,0,great white,0
1978,Unprovoked,ITALY,diving,M,24.0,0,great white,1
1978,Unprovoked,USA,unknown,M,28.0,0,blue,0
1978,Unprovoked,AUSTRALIA,Other,M,34.0,0,unknown,0
1978,Unprovoked,USA,wading,M,24.0,0,unknown,1
1978,Unprovoked,USA,Other,M,27.0,0,unknown,0
1978,Sea disaster,USA,Other,M,39.0,0,unknown,0
1978,Provoked,USA,fishing,M,27.0,0,unknown,0
1978,Unprovoked,USA,surfing,M,20.0,0,unknown,0
1978,Unprovoked,USA,surfing,M,17.0,0,unknown,0
1978,Unprovoked,OTHER,diving,M,25.0,0,unknown,0
1978,Unprovoked,OTHER,diving,M,23.0,0,unknown,0
1978,Unprovoked,AUSTRALIA,scuba diving,M,24.0,0,unknown,1
1978,Watercraft,SOUTH AFRICA,unknown,UNKNOWN,24.0,0,unknown,1
1978,Unprovoked,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,unknown,1
1978,Unprovoked,SOUTH AFRICA,diving,M,24.0,0,great white,1
1978,Unprovoked,SOUTH AFRICA,surfing,M,17.0,0,blacktip,0
1978,Unprovoked,USA,surfing,F,24.0,0,unknown,1
1978,Unprovoked,OTHER,swimming,F,24.0,1,unknown,1
1977,Sea disaster,USA,swimming,M,49.0,0,unknown,0
1977,Unprovoked,USA,surfing,M,27.0,0,unknown,0
1977,Unprovoked,SOUTH AFRICA,surfing,M,18.0,0,tiger,0
1977,Watercraft,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,great white,1
1977,Provoked,SOUTH AFRICA,standing,M,24.0,0,unknown,1
1977,Unprovoked,SOUTH AFRICA,spearfishing,M,25.0,0,great white,0
1977,Unprovoked,AUSTRALIA,surfing,M,17.0,0,great white,0
1977,Unprovoked,AUSTRALIA,Other,M,25.0,1,unknown,0
1977,Watercraft,SOUTH AFRICA,fishing,M,24.0,0,great white,1
1977,Unprovoked,USA,Other,M,20.0,0,great white,0
1977,Sea disaster,USA,fishing,M,21.0,0,unknown,0
1977,Provoked,USA,spearfishing,M,27.0,0,bull,0
1977,Unprovoked,USA,Other,M,25.0,0,bull,0
1977,Watercraft,SOUTH AFRICA,fishing,M,24.0,0,mako,1
1977,Unprovoked,AUSTRALIA,unknown,M,24.0,0,unknown,1
1977,Unprovoked,USA,swimming,M,24.0,0,unknown,1
1977,Unprovoked,SOUTH AFRICA,swimming,M,31.0,0,unknown,0
1977,Sea disaster,AUSTRALIA,Other,M,32.0,0,unknown,0
1977,Sea disaster,AUSTRALIA,Other,M,74.0,1,unknown,0
1977,Sea disaster,AUSTRALIA,Other,M,45.0,1,unknown,0
1977,Unprovoked,AUSTRALIA,Other,M,24.0,0,unknown,0
1977,Unprovoked,NEW CALEDONIA,unknown,UNKNOWN,24.0,0,unknown,1
1977,Unprovoked,MEXICO,swimming,M,24.0,1,unknown,1
1976,Unprovoked,AUSTRALIA,unknown,M,24.0,0,unknown,1
1976,Unprovoked,USA,Other,M,29.0,0,great white,0
1976,Unprovoked,SOUTH AFRICA,Other,M,19.0,0,great white,0
1976,Unprovoked,USA,surfing,M,19.0,0,lemon,0
1976,Provoked,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,great white,1
1976,Watercraft,SOUTH AFRICA,Other,UNKNOWN,24.0,0,great white,1
1976,Unprovoked,USA,surfing,M,25.0,0,great white,0
1976,Unprovoked,SOUTH AFRICA,surfing,M,20.0,0,great white,0
1976,Sea disaster,NEW CALEDONIA,Other,UNKNOWN,24.0,0,unknown,1
1976,Unprovoked,AUSTRALIA,Other,M,27.0,0,unknown,0
1976,Sea disaster,OTHER,Other,M,24.0,1,unknown,1
1976,Unprovoked,USA,swimming,M,16.0,1,unknown,0
1976,Unprovoked,USA,swimming,M,24.0,1,unknown,1
1976,Unprovoked,USA,surfing,M,15.0,0,tiger,0
1976,Unprovoked,USA,surfing,M,23.0,0,unknown,0
1976,Unprovoked,USA,surfing,M,19.0,0,great white,0
1976,Unprovoked,USA,spearfishing,M,24.0,0,unknown,0
1976,Unprovoked,USA,Other,M,10.0,0,unknown,0
1976,Unprovoked,USA,scuba diving,M,18.0,1,unknown,0
1976,Unprovoked,USA,spearfishing,M,23.0,0,unknown,0
1976,Unprovoked,USA,Other,M,17.0,0,unknown,0
1976,Unprovoked,USA,swimming,M,24.0,0,unknown,1
1976,Provoked,ITALY,fishing,M,46.0,0,blue,0
1976,Watercraft,AUSTRALIA,Other,F,24.0,0,unknown,1
1976,Watercraft,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,mako,1
1976,Unprovoked,USA,standing,M,24.0,0,unknown,1
1976,Watercraft,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,other,1
1976,Watercraft,SOUTH AFRICA,unknown,UNKNOWN,24.0,0,great white,1
1976,Watercraft,SOUTH AFRICA,unknown,UNKNOWN,24.0,0,great white,1
1976,Watercraft,SOUTH AFRICA,Other,UNKNOWN,24.0,0,great white,1
1976,Provoked,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,unknown,1
1976,Unprovoked,AUSTRALIA,unknown,F,24.0,0,unknown,1
1976,Provoked,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,great white,1
1976,Unprovoked,USA,spearfishing,M,25.0,0,unknown,0
1976,Unprovoked,NEW ZEALAND,spearfishing,M,24.0,1,bronze whaler,1
1976,Unprovoked,USA,scuba diving,M,24.0,1,unknown,1
1975,Watercraft,AUSTRALIA,Other,UNKNOWN,24.0,0,unknown,1
1975,Unprovoked,USA,spearfishing,M,27.0,0,great white,0
1975,Provoked,AUSTRALIA,Other,M,35.0,0,nurse,0
1975,Unprovoked,AUSTRALIA,standing,M,20.0,0,unknown,0
1975,Unprovoked,SOUTH AFRICA,standing,M,33.0,0,other,0
1975,Unprovoked,AUSTRALIA,unknown,M,24.0,0,unknown,1
1975,Unprovoked,USA,surfing,M,18.0,0,unknown,0
1975,Unprovoked,AUSTRALIA,surfing,M,20.0,0,bronze whaler,0
1975,Unprovoked,SOUTH AFRICA,Other,M,21.0,0,unknown,0
1975,Unprovoked,SOUTH AFRICA,surfing,M,19.0,0,great white,0
1975,Unprovoked,USA,Other,M,20.0,0,unknown,0
1975,Unprovoked,USA,Other,M,44.0,0,great white,0
1975,Unprovoked,OTHER,swimming,M,24.0,0,unknown,0
1975,Sea disaster,USA,Other,F,62.0,1,unknown,0
1975,Unprovoked,AUSTRALIA,Other,M,37.0,1,great white,0
1975,Unprovoked,USA,Other,M,24.0,0,unknown,0
1975,Unprovoked,AUSTRALIA,surfing,M,21.0,0,unknown,0
1975,Unprovoked,USA,Other,M,23.0,0,great white,0
1975,Unprovoked,USA,Other,M,34.0,0,great white,0
1975,Unprovoked,USA,swimming,F,14.0,0,unknown,0
1975,Provoked,AUSTRALIA,spearfishing,M,29.0,0,bronze whaler,0
1975,Unprovoked,USA,surfing,M,16.0,0,unknown,0
1975,Unprovoked,USA,swimming,M,18.0,0,unknown,0
1975,Unprovoked,USA,standing,F,15.0,0,unknown,0
1975,Unprovoked,USA,swimming,M,27.0,0,unknown,0
1975,Unprovoked,USA,surfing,M,20.0,0,unknown,0
1975,Provoked,USA,unknown,M,24.0,0,unknown,1
1975,Unprovoked,USA,surfing,M,17.0,0,unknown,0
1975,Unprovoked,USA,Other,F,10.0,0,unknown,0
1975,Unprovoked,SOUTH AFRICA,spearfishing,M,24.0,0,great white,1
1975,Unprovoked,AUSTRALIA,unknown,F,24.0,0,unknown,1
1975,Unprovoked,USA,Other,M,14.0,0,unknown,0
1975,Provoked,AUSTRALIA,Other,UNKNOWN,18.0,0,bronze whaler,0
1975,Provoked,SOUTH AFRICA,Other,M,24.0,0,unknown,1
1975,Sea disaster,OTHER,Other,UNKNOWN,24.0,1,unknown,1
1975,Unprovoked,SOUTH AFRICA,surfing,M,16.0,0,unknown,0
1975,Watercraft,SOUTH AFRICA,unknown,UNKNOWN,24.0,0,mako,1
1975,Unprovoked,AUSTRALIA,fishing,M,12.0,1,great white,0
1975,Unprovoked,AUSTRALIA,fishing,M,45.0,0,other,0
1975,Unprovoked,AUSTRALIA,unknown,M,24.0,0,unknown,1
1975,Provoked,SOUTH AFRICA,fishing,M,12.0,0,bronze whaler,0
1975,Unprovoked,AUSTRALIA,surfing,M,17.0,1,unknown,0
1975,Unprovoked,OTHER,spearfishing,M,25.0,0,blue,0
1975,Unprovoked,REUNION,unknown,M,24.0,1,unknown,1
1974,Watercraft,AUSTRALIA,fishing,M,24.0,0,great white,1
1974,Unprovoked,AUSTRALIA,unknown,UNKNOWN,32.0,0,unknown,0
1974,Unprovoked,USA,standing,M,24.0,0,unknown,0
1974,Unprovoked,USA,surfing,M,17.0,0,great white,0
1974,Unprovoked,USA,Other,M,29.0,0,great white,0
1974,Unprovoked,OTHER,swimming,F,20.0,0,mako,0
1974,Unprovoked,USA,Other,M,41.0,0,great white,0
1974,Unprovoked,USA,Other,M,48.0,0,great white,0
1974,Sea disaster,AUSTRALIA,fishing,M,30.0,0,unknown,0
1974,Unprovoked,USA,surfing,M,24.0,0,great white,0
1974,Unprovoked,OTHER,swimming,M,22.0,0,unknown,0
1974,Unprovoked,OTHER,swimming,M,24.0,1,unknown,1
